README.mdiso3;year;month;fatalities
AZE;2008;7;1.185792349726776
AZE;2008;8;1.185792349726776
AZE;2008;9;1.147540983606557
AZE;2008;10;1.185792349726776
AZE;2008;11;4.147540983606557
AZE;2008;12;1.185792349726776
AZE;2009;1;3.0
AZE;2009;2;3.0
AZE;2009;3;
AZE;2009;4;
AZE;2009;5;
AZE;2009;6;
AZE;2009;7;
AZE;2009;8;
AZE;2009;9;0.0
AZE;2009;10;1.0
AZE;2009;11;0.0
AZE;2009;12;
AZE;2010;1;0.0
AZE;2010;2;3.0
AZE;2010;3;2.0
AZE;2010;4;
AZE;2010;5;
AZE;2010;6;7.0
AZE;2010;7;
AZE;2010;8;
AZE;2010;9;4.0
AZE;2010;10;2.0
AZE;2010;11;1.0
AZE;2010;12;1.0
AZE;2011;1;3.0
AZE;2011;2;1.0
AZE;2011;3;4.0
AZE;2011;4;0.0
AZE;2011;5;3.0
AZE;2011;6;1.0
AZE;2011;7;1.0
AZE;2011;8;
AZE;2011;9;
AZE;2011;10;4.0
AZE;2011;11;4.0
AZE;2011;12;
AZE;2012;1;
AZE;2012;2;1.0
AZE;2012;3;2.0
AZE;2012;4;1.0
AZE;2012;5;
AZE;2012;6;7.0
AZE;2012;7;2.0
AZE;2012;8;2.0
AZE;2012;9;1.0
AZE;2012;10;
AZE;2012;11;
AZE;2012;12;
AZE;2013;1;0.0
AZE;2013;2;4.0
AZE;2013;3;3.0
AZE;2013;4;0.0
AZE;2013;5;1.0
AZE;2013;6;0.0
AZE;2013;7;1.0
AZE;2013;8;
AZE;2013;9;
AZE;2013;10;1.0
AZE;2013;11;
AZE;2013;12;1.0
AZE;2014;1;4.0
AZE;2014;2;2.0
AZE;2014;3;3.0
AZE;2014;4;
AZE;2014;5;5.0
AZE;2014;6;2.0
AZE;2014;7;11.733333333333333
AZE;2014;8;6.266666666666667
AZE;2014;9;5.0
AZE;2014;10;2.0
AZE;2014;11;4.0
AZE;2014;12;1.0
AZE;2015;1;12.0
AZE;2015;2;5.0
AZE;2015;3;9.0
AZE;2015;4;3.0
AZE;2015;5;
AZE;2015;6;1.0
AZE;2015;7;1.0
AZE;2015;8;7.0
AZE;2015;9;10.0
AZE;2015;10;
AZE;2015;11;3.0
AZE;2015;12;12.0
AZE;2016;1;0.0
AZE;2016;2;
AZE;2016;3;2.0
AZE;2016;4;128.0
AZE;2016;5;5.0
AZE;2016;6;
AZE;2016;7;1.0
AZE;2016;8;
AZE;2016;9;
AZE;2016;10;
AZE;2016;11;1.0
AZE;2016;12;
AZE;2017;1;7.133333333333333
AZE;2017;2;7.866666666666667
AZE;2017;3;3.0
AZE;2017;4;2.0
AZE;2017;5;1.0
AZE;2017;6;3.0
AZE;2017;7;3.0
AZE;2017;8;3.34375
AZE;2017;9;0.46875
AZE;2017;10;1.1875
AZE;2017;11;3.0
AZE;2017;12;1.0
AZE;2018;1;3.0
AZE;2018;2;2.0
AZE;2018;3;
AZE;2018;4;1.0
AZE;2018;5;2.0
AZE;2018;6;1.0
AZE;2018;7;1.0
AZE;2018;8;
AZE;2018;9;4.0
AZE;2018;10;
AZE;2018;11;1.0
AZE;2018;12;1.0
AZE;2019;1;
AZE;2019;2;
AZE;2019;3;1.0
AZE;2019;4;1.0
AZE;2019;5;1.0
AZE;2019;6;3.0
AZE;2019;7;1.0
AZE;2019;8;
AZE;2019;9;1.0
AZE;2019;10;1.0
AZE;2019;11;
AZE;2019;12;
AZE;2020;1;1.0
AZE;2020;2;2.0
AZE;2020;3;4.0
AZE;2020;4;
AZE;2020;5;
AZE;2020;6;
AZE;2020;7;19.0
AZE;2020;8;
AZE;2020;9;685.6363636363636
AZE;2020;10;5528.105731225296
AZE;2020;11;1369.25790513834
AZE;2020;12;27.0
AZE;2021;1;1.0
AZE;2021;2;2.0
AZE;2021;3;
AZE;2021;4;
AZE;2021;5;
AZE;2021;6;4.0
AZE;2021;7;2.0701754385964914
AZE;2021;8;1.087719298245614
AZE;2021;9;0.8421052631578947
AZE;2021;10;1.0
AZE;2021;11;14.0
AZE;2021;12;4.0
BDI;2003;8;33.0
BDI;2003;9;81.0
BDI;2003;10;55.0
BDI;2003;11;82.0
BDI;2003;12;125.0
BDI;2004;1;115.0
BDI;2004;2;40.0
BDI;2004;3;41.0
BDI;2004;4;82.0
BDI;2004;5;36.0
BDI;2004;6;3.0
BDI;2004;7;3.0
BDI;2004;8;196.0
BDI;2004;9;107.0
BDI;2004;10;15.0
BDI;2004;11;33.0
BDI;2004;12;8.0
BDI;2005;1;21.0
BDI;2005;2;
BDI;2005;3;7.0
BDI;2005;4;18.0
BDI;2005;5;58.0
BDI;2005;6;42.0
BDI;2005;7;29.0
BDI;2005;8;24.0
BDI;2005;9;32.0
BDI;2005;10;56.0
BDI;2005;11;56.0
BDI;2005;12;35.0
BDI;2006;1;71.0
BDI;2006;2;23.0
BDI;2006;3;16.0
BDI;2006;4;11.0
BDI;2006;5;18.0
BDI;2006;6;2.0
BDI;2006;7;28.0
BDI;2006;8;4.0
BDI;2006;9;6.0
BDI;2006;10;
BDI;2006;11;1.0
BDI;2006;12;5.0
BDI;2007;1;1.0
BDI;2007;2;2.0
BDI;2007;3;0.5
BDI;2007;4;0.5
BDI;2007;5;3.0
BDI;2007;6;
BDI;2007;7;
BDI;2007;8;1.0
BDI;2007;9;39.0
BDI;2007;10;25.0
BDI;2007;11;6.0
BDI;2007;12;1.0
BDI;2008;1;13.607476635514018
BDI;2008;2;20.77258566978193
BDI;2008;3;14.274143302180686
BDI;2008;4;57.5233644859813
BDI;2008;5;106.60747663551402
BDI;2008;6;2.5233644859813085
BDI;2008;7;2.6074766355140184
BDI;2008;8;2.08411214953271
BDI;2008;9;
BDI;2008;10;
BDI;2008;11;
BDI;2008;12;
BDI;2009;1;
BDI;2009;2;
BDI;2009;3;
BDI;2009;4;
BDI;2009;5;
BDI;2009;6;
BDI;2009;7;
BDI;2009;8;
BDI;2009;9;
BDI;2009;10;
BDI;2009;11;
BDI;2009;12;
BDI;2010;1;
BDI;2010;2;
BDI;2010;3;
BDI;2010;4;
BDI;2010;5;
BDI;2010;6;
BDI;2010;7;
BDI;2010;8;
BDI;2010;9;
BDI;2010;10;
BDI;2010;11;
BDI;2010;12;
BDI;2011;1;
BDI;2011;2;
BDI;2011;3;
BDI;2011;4;
BDI;2011;5;1.0
BDI;2011;6;
BDI;2011;7;
BDI;2011;8;
BDI;2011;9;
BDI;2011;10;
BDI;2011;11;
BDI;2011;12;
BDI;2012;1;
BDI;2012;2;
BDI;2012;3;
BDI;2012;4;
BDI;2012;5;
BDI;2012;6;
BDI;2012;7;
BDI;2012;8;
BDI;2012;9;
BDI;2012;10;9.0
BDI;2012;11;
BDI;2012;12;
BDI;2013;1;
BDI;2013;2;
BDI;2013;3;9.0
BDI;2013;4;
BDI;2013;5;
BDI;2013;6;
BDI;2013;7;
BDI;2013;8;
BDI;2013;9;
BDI;2013;10;
BDI;2013;11;
BDI;2013;12;
BDI;2014;1;2.0
BDI;2014;2;5.0
BDI;2014;3;3.0
BDI;2014;4;
BDI;2014;5;
BDI;2014;6;1.0
BDI;2014;7;
BDI;2014;8;
BDI;2014;9;
BDI;2014;10;1.0
BDI;2014;11;
BDI;2014;12;58.0
BDI;2015;1;39.0
BDI;2015;2;
BDI;2015;3;
BDI;2015;4;
BDI;2015;5;21.0
BDI;2015;6;0.0
BDI;2015;7;32.0
BDI;2015;8;4.0
BDI;2015;9;5.0
BDI;2015;10;37.0
BDI;2015;11;12.0
BDI;2015;12;110.0
BDI;2016;1;3.0
BDI;2016;2;4.0
BDI;2016;3;5.052631578947368
BDI;2016;4;8.614035087719298
BDI;2016;5;10.333333333333334
BDI;2016;6;5.571428571428571
BDI;2016;7;7.428571428571429
BDI;2016;8;6.0
BDI;2016;9;10.0
BDI;2016;10;9.0
BDI;2016;11;6.0
BDI;2016;12;6.0
BDI;2017;1;8.0
BDI;2017;2;4.0
BDI;2017;3;1.0
BDI;2017;4;2.0
BDI;2017;5;6.0
BDI;2017;6;1.0
BDI;2017;7;2.0
BDI;2017;8;6.0
BDI;2017;9;7.0
BDI;2017;10;0.25
BDI;2017;11;1.75
BDI;2017;12;4.0
BDI;2018;1;5.833333333333333
BDI;2018;2;6.166666666666666
BDI;2018;3;1.0
BDI;2018;4;11.0
BDI;2018;5;35.0
BDI;2018;6;9.0
BDI;2018;7;5.0
BDI;2018;8;5.0
BDI;2018;9;2.0
BDI;2018;10;5.0
BDI;2018;11;23.0
BDI;2018;12;5.0
BDI;2019;1;1.0
BDI;2019;2;3.0
BDI;2019;3;8.0
BDI;2019;4;9.0
BDI;2019;5;5.0
BDI;2019;6;
BDI;2019;7;10.0
BDI;2019;8;9.0
BDI;2019;9;3.0
BDI;2019;10;19.0
BDI;2019;11;4.0
BDI;2019;12;4.0
BDI;2020;1;1.6666666666666663
BDI;2020;2;3.333333333333333
BDI;2020;3;9.5
BDI;2020;4;4.5
BDI;2020;5;2.0
BDI;2020;6;9.0
BDI;2020;7;6.0
BDI;2020;8;54.6
BDI;2020;9;42.4
BDI;2020;10;5.0
BDI;2020;11;2.0
BDI;2020;12;5.0
BDI;2021;1;3.193548387096774
BDI;2021;2;4.806451612903226
BDI;2021;3;4.5
BDI;2021;4;2.5
BDI;2021;5;18.0
BDI;2021;6;9.0
BDI;2021;7;2.0
BDI;2021;8;2.0
BDI;2021;9;13.0
BDI;2021;10;5.0
BDI;2021;11;1.0
BDI;2021;12;16.0
BEL;2003;8;
BEL;2003;9;
BEL;2003;10;
BEL;2003;11;
BEL;2003;12;
BEL;2004;1;
BEL;2004;2;
BEL;2004;3;
BEL;2004;4;
BEL;2004;5;
BEL;2004;6;
BEL;2004;7;
BEL;2004;8;
BEL;2004;9;
BEL;2004;10;
BEL;2004;11;
BEL;2004;12;
BEL;2005;1;
BEL;2005;2;
BEL;2005;3;
BEL;2005;4;
BEL;2005;5;
BEL;2005;6;
BEL;2005;7;
BEL;2005;8;
BEL;2005;9;
BEL;2005;10;
BEL;2005;11;
BEL;2005;12;
BEL;2006;1;
BEL;2006;2;
BEL;2006;3;
BEL;2006;4;
BEL;2006;5;
BEL;2006;6;
BEL;2006;7;
BEL;2006;8;
BEL;2006;9;
BEL;2006;10;
BEL;2006;11;
BEL;2006;12;
BEL;2007;1;
BEL;2007;2;
BEL;2007;3;
BEL;2007;4;
BEL;2007;5;
BEL;2007;6;
BEL;2007;7;
BEL;2007;8;
BEL;2007;9;
BEL;2007;10;
BEL;2007;11;
BEL;2007;12;
BEL;2008;1;
BEL;2008;2;
BEL;2008;3;
BEL;2008;4;
BEL;2008;5;
BEL;2008;6;
BEL;2008;7;
BEL;2008;8;
BEL;2008;9;
BEL;2008;10;
BEL;2008;11;
BEL;2008;12;
BEL;2009;1;
BEL;2009;2;
BEL;2009;3;
BEL;2009;4;
BEL;2009;5;
BEL;2009;6;
BEL;2009;7;
BEL;2009;8;
BEL;2009;9;
BEL;2009;10;
BEL;2009;11;
BEL;2009;12;
BEL;2010;1;
BEL;2010;2;
BEL;2010;3;
BEL;2010;4;
BEL;2010;5;
BEL;2010;6;
BEL;2010;7;
BEL;2010;8;
BEL;2010;9;
BEL;2010;10;
BEL;2010;11;
BEL;2010;12;
BEL;2011;1;
BEL;2011;2;
BEL;2011;3;
BEL;2011;4;
BEL;2011;5;
BEL;2011;6;
BEL;2011;7;
BEL;2011;8;
BEL;2011;9;
BEL;2011;10;
BEL;2011;11;
BEL;2011;12;
BEL;2012;1;
BEL;2012;2;
BEL;2012;3;
BEL;2012;4;
BEL;2012;5;
BEL;2012;6;
BEL;2012;7;
BEL;2012;8;
BEL;2012;9;
BEL;2012;10;
BEL;2012;11;
BEL;2012;12;
BEL;2013;1;
BEL;2013;2;
BEL;2013;3;
BEL;2013;4;
BEL;2013;5;
BEL;2013;6;
BEL;2013;7;
BEL;2013;8;
BEL;2013;9;
BEL;2013;10;
BEL;2013;11;
BEL;2013;12;
BEL;2014;1;
BEL;2014;2;
BEL;2014;3;
BEL;2014;4;
BEL;2014;5;
BEL;2014;6;
BEL;2014;7;
BEL;2014;8;
BEL;2014;9;
BEL;2014;10;
BEL;2014;11;
BEL;2014;12;
BEL;2015;1;
BEL;2015;2;
BEL;2015;3;
BEL;2015;4;
BEL;2015;5;
BEL;2015;6;
BEL;2015;7;
BEL;2015;8;
BEL;2015;9;
BEL;2015;10;
BEL;2015;11;
BEL;2015;12;
BEL;2016;1;
BEL;2016;2;
BEL;2016;3;33.0
BEL;2016;4;
BEL;2016;5;
BEL;2016;6;
BEL;2016;7;
BEL;2016;8;1.0
BEL;2016;9;
BEL;2016;10;
BEL;2016;11;
BEL;2016;12;
BEL;2017;1;
BEL;2017;2;
BEL;2017;3;
BEL;2017;4;
BEL;2017;5;
BEL;2017;6;
BEL;2017;7;
BEL;2017;8;
BEL;2017;9;
BEL;2017;10;
BEL;2017;11;
BEL;2017;12;
BEL;2018;1;
BEL;2018;2;
BEL;2018;3;
BEL;2018;4;
BEL;2018;5;4.0
BEL;2018;6;
BEL;2018;7;
BEL;2018;8;
BEL;2018;9;
BEL;2018;10;
BEL;2018;11;
BEL;2018;12;
BEL;2019;1;
BEL;2019;2;
BEL;2019;3;
BEL;2019;4;
BEL;2019;5;
BEL;2019;6;
BEL;2019;7;
BEL;2019;8;
BEL;2019;9;
BEL;2019;10;
BEL;2019;11;
BEL;2019;12;
BEL;2020;1;
BEL;2020;2;
BEL;2020;3;
BEL;2020;4;
BEL;2020;5;
BEL;2020;6;
BEL;2020;7;
BEL;2020;8;
BEL;2020;9;
BEL;2020;10;
BEL;2020;11;
BEL;2020;12;
BEL;2021;1;
BEL;2021;2;
BEL;2021;3;
BEL;2021;4;
BEL;2021;5;
BEL;2021;6;
BEL;2021;7;
BEL;2021;8;
BEL;2021;9;
BEL;2021;10;
BEL;2021;11;
BEL;2021;12;
BEN;2003;8;
BEN;2003;9;
BEN;2003;10;
BEN;2003;11;
BEN;2003;12;
BEN;2004;1;
BEN;2004;2;
BEN;2004;3;
BEN;2004;4;
BEN;2004;5;
BEN;2004;6;
BEN;2004;7;
BEN;2004;8;
BEN;2004;9;
BEN;2004;10;
BEN;2004;11;
BEN;2004;12;
BEN;2005;1;
BEN;2005;2;
BEN;2005;3;
BEN;2005;4;
BEN;2005;5;
BEN;2005;6;
BEN;2005;7;
BEN;2005;8;
BEN;2005;9;
BEN;2005;10;
BEN;2005;11;
BEN;2005;12;
BEN;2006;1;
BEN;2006;2;
BEN;2006;3;
BEN;2006;4;
BEN;2006;5;
BEN;2006;6;
BEN;2006;7;
BEN;2006;8;
BEN;2006;9;
BEN;2006;10;
BEN;2006;11;
BEN;2006;12;
BEN;2007;1;
BEN;2007;2;
BEN;2007;3;
BEN;2007;4;
BEN;2007;5;
BEN;2007;6;
BEN;2007;7;
BEN;2007;8;
BEN;2007;9;
BEN;2007;10;
BEN;2007;11;
BEN;2007;12;
BEN;2008;1;
BEN;2008;2;
BEN;2008;3;
BEN;2008;4;
BEN;2008;5;
BEN;2008;6;
BEN;2008;7;
BEN;2008;8;
BEN;2008;9;
BEN;2008;10;
BEN;2008;11;
BEN;2008;12;
BEN;2009;1;
BEN;2009;2;
BEN;2009;3;
BEN;2009;4;
BEN;2009;5;
BEN;2009;6;
BEN;2009;7;
BEN;2009;8;
BEN;2009;9;
BEN;2009;10;
BEN;2009;11;
BEN;2009;12;
BEN;2010;1;
BEN;2010;2;
BEN;2010;3;
BEN;2010;4;
BEN;2010;5;
BEN;2010;6;
BEN;2010;7;
BEN;2010;8;
BEN;2010;9;
BEN;2010;10;
BEN;2010;11;
BEN;2010;12;
BEN;2011;1;
BEN;2011;2;
BEN;2011;3;
BEN;2011;4;
BEN;2011;5;
BEN;2011;6;
BEN;2011;7;
BEN;2011;8;
BEN;2011;9;
BEN;2011;10;
BEN;2011;11;
BEN;2011;12;
BEN;2012;1;
BEN;2012;2;
BEN;2012;3;
BEN;2012;4;
BEN;2012;5;
BEN;2012;6;
BEN;2012;7;
BEN;2012;8;
BEN;2012;9;
BEN;2012;10;
BEN;2012;11;
BEN;2012;12;
BEN;2013;1;
BEN;2013;2;
BEN;2013;3;
BEN;2013;4;
BEN;2013;5;
BEN;2013;6;
BEN;2013;7;
BEN;2013;8;
BEN;2013;9;
BEN;2013;10;
BEN;2013;11;
BEN;2013;12;
BEN;2014;1;
BEN;2014;2;
BEN;2014;3;
BEN;2014;4;
BEN;2014;5;
BEN;2014;6;
BEN;2014;7;
BEN;2014;8;
BEN;2014;9;
BEN;2014;10;
BEN;2014;11;
BEN;2014;12;
BEN;2015;1;
BEN;2015;2;
BEN;2015;3;
BEN;2015;4;
BEN;2015;5;
BEN;2015;6;
BEN;2015;7;
BEN;2015;8;
BEN;2015;9;
BEN;2015;10;
BEN;2015;11;
BEN;2015;12;
BEN;2016;1;
BEN;2016;2;
BEN;2016;3;
BEN;2016;4;
BEN;2016;5;
BEN;2016;6;
BEN;2016;7;
BEN;2016;8;
BEN;2016;9;
BEN;2016;10;
BEN;2016;11;
BEN;2016;12;
BEN;2017;1;
BEN;2017;2;
BEN;2017;3;
BEN;2017;4;
BEN;2017;5;
BEN;2017;6;
BEN;2017;7;
BEN;2017;8;
BEN;2017;9;
BEN;2017;10;
BEN;2017;11;
BEN;2017;12;
BEN;2018;1;
BEN;2018;2;
BEN;2018;3;
BEN;2018;4;
BEN;2018;5;
BEN;2018;6;
BEN;2018;7;
BEN;2018;8;
BEN;2018;9;
BEN;2018;10;
BEN;2018;11;
BEN;2018;12;
BEN;2019;1;
BEN;2019;2;
BEN;2019;3;
BEN;2019;4;
BEN;2019;5;1.0
BEN;2019;6;
BEN;2019;7;
BEN;2019;8;
BEN;2019;9;
BEN;2019;10;
BEN;2019;11;
BEN;2019;12;
BEN;2020;1;
BEN;2020;2;
BEN;2020;3;
BEN;2020;4;
BEN;2020;5;
BEN;2020;6;
BEN;2020;7;
BEN;2020;8;
BEN;2020;9;
BEN;2020;10;
BEN;2020;11;
BEN;2020;12;
BEN;2021;1;
BEN;2021;2;
BEN;2021;3;
BEN;2021;4;
BEN;2021;5;
BEN;2021;6;
BEN;2021;7;
BEN;2021;8;
BEN;2021;9;
BEN;2021;10;
BEN;2021;11;
BEN;2021;12;
BFA;2003;8;
BFA;2003;9;
BFA;2003;10;
BFA;2003;11;
BFA;2003;12;
BFA;2004;1;
BFA;2004;2;
BFA;2004;3;
BFA;2004;4;
BFA;2004;5;
BFA;2004;6;
BFA;2004;7;
BFA;2004;8;
BFA;2004;9;
BFA;2004;10;
BFA;2004;11;
BFA;2004;12;
BFA;2005;1;
BFA;2005;2;
BFA;2005;3;
BFA;2005;4;
BFA;2005;5;
BFA;2005;6;
BFA;2005;7;
BFA;2005;8;
BFA;2005;9;
BFA;2005;10;
BFA;2005;11;
BFA;2005;12;
BFA;2006;1;
BFA;2006;2;
BFA;2006;3;
BFA;2006;4;
BFA;2006;5;
BFA;2006;6;
BFA;2006;7;
BFA;2006;8;
BFA;2006;9;
BFA;2006;10;
BFA;2006;11;
BFA;2006;12;
BFA;2007;1;
BFA;2007;2;
BFA;2007;3;
BFA;2007;4;
BFA;2007;5;
BFA;2007;6;
BFA;2007;7;
BFA;2007;8;
BFA;2007;9;
BFA;2007;10;
BFA;2007;11;
BFA;2007;12;
BFA;2008;1;
BFA;2008;2;
BFA;2008;3;
BFA;2008;4;
BFA;2008;5;
BFA;2008;6;
BFA;2008;7;
BFA;2008;8;
BFA;2008;9;
BFA;2008;10;
BFA;2008;11;
BFA;2008;12;
BFA;2009;1;
BFA;2009;2;
BFA;2009;3;
BFA;2009;4;
BFA;2009;5;
BFA;2009;6;
BFA;2009;7;
BFA;2009;8;
BFA;2009;9;
BFA;2009;10;
BFA;2009;11;
BFA;2009;12;
BFA;2010;1;
BFA;2010;2;
BFA;2010;3;
BFA;2010;4;
BFA;2010;5;
BFA;2010;6;
BFA;2010;7;
BFA;2010;8;
BFA;2010;9;
BFA;2010;10;
BFA;2010;11;
BFA;2010;12;
BFA;2011;1;
BFA;2011;2;
BFA;2011;3;
BFA;2011;4;
BFA;2011;5;
BFA;2011;6;
BFA;2011;7;
BFA;2011;8;
BFA;2011;9;
BFA;2011;10;
BFA;2011;11;
BFA;2011;12;
BFA;2012;1;
BFA;2012;2;
BFA;2012;3;
BFA;2012;4;
BFA;2012;5;
BFA;2012;6;
BFA;2012;7;
BFA;2012;8;
BFA;2012;9;
BFA;2012;10;
BFA;2012;11;
BFA;2012;12;
BFA;2013;1;
BFA;2013;2;
BFA;2013;3;
BFA;2013;4;
BFA;2013;5;
BFA;2013;6;
BFA;2013;7;
BFA;2013;8;
BFA;2013;9;
BFA;2013;10;
BFA;2013;11;
BFA;2013;12;
BFA;2014;1;
BFA;2014;2;
BFA;2014;3;
BFA;2014;4;
BFA;2014;5;
BFA;2014;6;
BFA;2014;7;
BFA;2014;8;
BFA;2014;9;
BFA;2014;10;
BFA;2014;11;
BFA;2014;12;
BFA;2015;1;
BFA;2015;2;
BFA;2015;3;
BFA;2015;4;
BFA;2015;5;
BFA;2015;6;
BFA;2015;7;
BFA;2015;8;
BFA;2015;9;
BFA;2015;10;
BFA;2015;11;
BFA;2015;12;
BFA;2016;1;25.0
BFA;2016;2;
BFA;2016;3;
BFA;2016;4;
BFA;2016;5;
BFA;2016;6;
BFA;2016;7;
BFA;2016;8;
BFA;2016;9;
BFA;2016;10;
BFA;2016;11;1.0
BFA;2016;12;
BFA;2017;1;3.0
BFA;2017;2;
BFA;2017;3;2.0
BFA;2017;4;
BFA;2017;5;1.0
BFA;2017;6;14.0
BFA;2017;7;8.0
BFA;2017;8;
BFA;2017;9;8.0
BFA;2017;10;8.0
BFA;2017;11;8.0
BFA;2017;12;2.0
BFA;2018;1;3.5
BFA;2018;2;5.5
BFA;2018;3;18.0
BFA;2018;4;6.0
BFA;2018;5;6.0
BFA;2018;6;
BFA;2018;7;2.0
BFA;2018;8;9.0
BFA;2018;9;29.0
BFA;2018;10;43.0
BFA;2018;11;38.25
BFA;2018;12;34.75
BFA;2019;1;260.0
BFA;2019;2;120.0
BFA;2019;3;29.0
BFA;2019;4;154.0
BFA;2019;5;70.0
BFA;2019;6;77.0
BFA;2019;7;46.0
BFA;2019;8;49.0
BFA;2019;9;93.0
BFA;2019;10;104.0
BFA;2019;11;83.0
BFA;2019;12;161.0
BFA;2020;1;170.0
BFA;2020;2;135.0
BFA;2020;3;172.0
BFA;2020;4;216.0
BFA;2020;5;192.0
BFA;2020;6;66.0
BFA;2020;7;23.0
BFA;2020;8;10.0
BFA;2020;9;41.0
BFA;2020;10;50.0
BFA;2020;11;64.0
BFA;2020;12;28.0
BFA;2021;1;62.0
BFA;2021;2;73.0
BFA;2021;3;51.0
BFA;2021;4;69.0
BFA;2021;5;132.0
BFA;2021;6;231.25
BFA;2021;7;93.75
BFA;2021;8;268.0
BFA;2021;9;31.0
BFA;2021;10;122.0
BFA;2021;11;171.0
BFA;2021;12;141.0
BGD;2003;8;0.0
BGD;2003;9;0.0
BGD;2003;10;
BGD;2003;11;0.0
BGD;2003;12;0.0
BGD;2004;1;3.0
BGD;2004;2;1.0
BGD;2004;3;2.1739130434782608
BGD;2004;4;8.217391304347826
BGD;2004;5;9.391304347826086
BGD;2004;6;6.217391304347826
BGD;2004;7;0.0
BGD;2004;8;3.0
BGD;2004;9;1.0
BGD;2004;10;5.0
BGD;2004;11;4.0
BGD;2004;12;8.0
BGD;2005;1;17.0
BGD;2005;2;9.0
BGD;2005;3;5.0
BGD;2005;4;4.0
BGD;2005;5;6.0
BGD;2005;6;2.0
BGD;2005;7;3.0
BGD;2005;8;5.0
BGD;2005;9;4.0
BGD;2005;10;11.0
BGD;2005;11;1.0
BGD;2005;12;13.0
BGD;2006;1;4.0
BGD;2006;2;3.0
BGD;2006;3;5.0
BGD;2006;4;11.0
BGD;2006;5;4.0
BGD;2006;6;7.0
BGD;2006;7;2.0
BGD;2006;8;17.0
BGD;2006;9;14.0
BGD;2006;10;16.0
BGD;2006;11;6.0
BGD;2006;12;7.0
BGD;2007;1;4.0
BGD;2007;2;
BGD;2007;3;
BGD;2007;4;
BGD;2007;5;2.0
BGD;2007;6;4.0
BGD;2007;7;1.0
BGD;2007;8;
BGD;2007;9;3.0
BGD;2007;10;2.0
BGD;2007;11;1.0
BGD;2007;12;1.0
BGD;2008;1;1.0
BGD;2008;2;
BGD;2008;3;
BGD;2008;4;
BGD;2008;5;0.0
BGD;2008;6;6.0
BGD;2008;7;2.0
BGD;2008;8;
BGD;2008;9;
BGD;2008;10;
BGD;2008;11;4.0
BGD;2008;12;
BGD;2009;1;5.0
BGD;2009;2;2.0
BGD;2009;3;1.0
BGD;2009;4;
BGD;2009;5;
BGD;2009;6;
BGD;2009;7;
BGD;2009;8;
BGD;2009;9;
BGD;2009;10;1.0
BGD;2009;11;1.0
BGD;2009;12;
BGD;2010;1;
BGD;2010;2;3.0
BGD;2010;3;
BGD;2010;4;
BGD;2010;5;1.0
BGD;2010;6;
BGD;2010;7;
BGD;2010;8;
BGD;2010;9;
BGD;2010;10;1.0
BGD;2010;11;0.0
BGD;2010;12;
BGD;2011;1;
BGD;2011;2;
BGD;2011;3;
BGD;2011;4;
BGD;2011;5;
BGD;2011;6;
BGD;2011;7;
BGD;2011;8;
BGD;2011;9;
BGD;2011;10;
BGD;2011;11;0.0
BGD;2011;12;
BGD;2012;1;
BGD;2012;2;
BGD;2012;3;
BGD;2012;4;
BGD;2012;5;
BGD;2012;6;
BGD;2012;7;
BGD;2012;8;
BGD;2012;9;
BGD;2012;10;
BGD;2012;11;
BGD;2012;12;2.0
BGD;2013;1;2.0
BGD;2013;2;5.0
BGD;2013;3;16.0
BGD;2013;4;9.0
BGD;2013;5;
BGD;2013;6;
BGD;2013;7;0.0
BGD;2013;8;
BGD;2013;9;
BGD;2013;10;7.0
BGD;2013;11;4.0
BGD;2013;12;11.0
BGD;2014;1;2.0
BGD;2014;2;
BGD;2014;3;
BGD;2014;4;
BGD;2014;5;
BGD;2014;6;
BGD;2014;7;
BGD;2014;8;
BGD;2014;9;
BGD;2014;10;
BGD;2014;11;
BGD;2014;12;
BGD;2015;1;2.0
BGD;2015;2;
BGD;2015;3;
BGD;2015;4;
BGD;2015;5;
BGD;2015;6;
BGD;2015;7;
BGD;2015;8;
BGD;2015;9;3.0
BGD;2015;10;2.0
BGD;2015;11;3.0
BGD;2015;12;
BGD;2016;1;1.0
BGD;2016;2;1.0
BGD;2016;3;2.0
BGD;2016;4;2.0
BGD;2016;5;2.0
BGD;2016;6;3.0
BGD;2016;7;42.0
BGD;2016;8;5.0
BGD;2016;9;1.0
BGD;2016;10;12.0
BGD;2016;11;
BGD;2016;12;2.0
BGD;2017;1;2.0
BGD;2017;2;1.0
BGD;2017;3;26.0
BGD;2017;4;7.0
BGD;2017;5;2.0
BGD;2017;6;0.0
BGD;2017;7;
BGD;2017;8;3.0
BGD;2017;9;7.0
BGD;2017;10;
BGD;2017;11;
BGD;2017;12;0.0
BGD;2018;1;
BGD;2018;2;
BGD;2018;3;
BGD;2018;4;
BGD;2018;5;
BGD;2018;6;2.0
BGD;2018;7;1.0
BGD;2018;8;
BGD;2018;9;
BGD;2018;10;2.0
BGD;2018;11;
BGD;2018;12;23.0
BGD;2019;1;
BGD;2019;2;0.0
BGD;2019;3;
BGD;2019;4;2.0
BGD;2019;5;
BGD;2019;6;
BGD;2019;7;
BGD;2019;8;
BGD;2019;9;
BGD;2019;10;
BGD;2019;11;1.0
BGD;2019;12;
BGD;2020;1;
BGD;2020;2;
BGD;2020;3;1.0
BGD;2020;4;1.0
BGD;2020;5;
BGD;2020;6;
BGD;2020;7;1.0
BGD;2020;8;
BGD;2020;9;
